"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Willowbank","Davis","CA","Sacramento","Yolo",,,,,,,,,,,,,,,,,,,,,,,,,6.6667,,6.6667,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wheatridge","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3846,13.3333,21.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brittany Park","Nashville","TN","Nashville","Davidson",,,33.3333,30.7692,30.7692,30.7692,21.4286,20,15.3846,21.4286,36.3636,,,,,,,,,,,,,,,9.0909,7.6923,15.3846,15.3846,,,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Blakeman Ranch","Chandler","AZ","Phoenix","Maricopa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Windsor Shadows","Mesa","AZ","Phoenix","Maricopa",16.6667,5.5556,11.1111,23.5294,17.6471,40,20,20,53.3333,35.2941,21.0526,33.3333,10.5263,5.5556,5.5556,5.8824,5.5556,,,,9.0909,,,,,,,,,,,5.8824,5.8824,7.1429,8.3333,,,,,,,,,,,,,,,,,,,,,,,,
"The Timbers","Tulsa","OK","Tulsa","Tulsa",,,,,,36.3636,7.6923,11.7647,23.5294,41.1765,33.3333,6.25,15.7895,16,45.8333,46.4286,35.4839,22.2222,16.2162,16.2162,16.6667,20,20.5882,16.129,22.2222,14.8148,13.3333,19.2308,20.6897,19.0476,10.8108,7.3171,2.5,,3.3333,3.5714,13.3333,12.5,18.75,20,13.3333,13.3333,6.25,,,6.6667,,,9.0909,18.1818,17.6471,15.7895,22.2222,12.5,5.2632,5.5556,5.8824,11.7647,14.2857
"Briar Glen","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,9.0909,18.1818,33.3333,13.3333,,,,,,,18.1818,,,8.3333,15.3846,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Knights Bridge Estates","Richardson","TX","Dallas-Fort Worth","Dallas",,,,,,,18.1818,8.3333,15.3846,8.3333,,,,,,,8.3333,25,16.6667,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Superstition Meadows","Gilbert","AZ","Phoenix","Maricopa",,,,,,9.0909,9.0909,,6.6667,,,8.3333,16.6667,,9.0909,7.6923,15.3846,15.3846,,,8.3333,9.0909,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wedgewood","Tulsa","OK","Tulsa","Tulsa",,,,,,16.6667,16.6667,27.2727,,,7.1429,21.4286,16.6667,8.3333,7.1429,11.7647,16.6667,29.4118,37.5,37.5,31.25,11.7647,11.7647,14.2857,16.6667,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vista del Oro","Gilbert","AZ","Phoenix","Maricopa",15,8,15.3846,12,12.5,18.1818,25,28.5714,36.3636,33.3333,38.8889,35.2941,36.8421,20.8333,22.2222,13.7931,17.2414,7.1429,10.7143,12,4.3478,9.5238,16.6667,19.0476,18.1818,8.6957,9.5238,8.6957,8,9.5238,9.0909,,5.8824,,,,,,,,,,,,,,,,,,,,,,,36.3636,42.8571,53.8462,21.4286
"Park Manor","Chandler","AZ","Phoenix","Maricopa",,,,,,,,,,,,23.0769,23.0769,23.0769,30.7692,25,23.0769,21.4286,7.1429,7.1429,6.6667,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunrise Terrace","Tulsa","OK","Tulsa","Tulsa",,,,,,27.2727,6.6667,,12.5,12.5,,6.25,7.6923,12.5,10,10.5263,16.6667,22.7273,10,21.0526,23.5294,16.6667,16.6667,29.4118,27.7778,33.3333,33.3333,10.5263,11.7647,18.75,12.5,20,23.5294,12.5,,,,,,27.2727,25,41.6667,36.3636,27.2727,,,,,,,,,,36.3636,27.2727,27.2727,27.2727,25,
"Bittersweet Lakes","Fort Wayne","IN","Fort Wayne","Allen",8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Redland Ridge","San Antonio","TX","San Antonio","Bexar",,18.1818,27.2727,,16.6667,18.1818,18.1818,25,15.3846,15.3846,9.0909,,,7.1429,14.2857,16.6667,28.5714,13.3333,21.4286,23.0769,35.7143,23.5294,6.25,6.25,5.5556,11.7647,23.0769,23.0769,21.4286,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Green Forest Acres","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,,,,,,,63.6364,41.6667,25,25,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mountainview Homesowners","Nashville","TN","Nashville","Davidson",,,,,,,,,,,,,,,,,,33.3333,23.0769,15.3846,33.3333,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harbor Oaks Homeowners Association","Clearwater","FL","Tampa","Pinellas",,,,,,36.3636,33.3333,14.2857,20,6.25,7.1429,7.6923,7.6923,,6.25,13.3333,6.25,,,7.6923,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lakes of Buckingham","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,9.0909,,,9.0909,,,,,,,,9.0909,9.0909,15.3846,6.6667,6.6667,6.25,6.25,6.6667,,,9.0909,9.0909,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,
"University Place","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crystal Point Estates","Gilbert","AZ","Phoenix","Maricopa",,,,,,27.2727,16.6667,7.1429,6.6667,11.7647,15.7895,18.1818,12,15.3846,16,14.2857,9.0909,,,,4.7619,10,5.5556,5.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deer Creek North","Fort Worth","TX","Dallas-Fort Worth","Tarrant",15.7895,15.7895,,,,,,,,,,,,,,,,,,1.9231,,,,,6.6667,3.2258,11.5385,8.3333,4.1667,,20,12.5,13.3333,5.5556,,8.3333,,,,,36.3636,25,25,16.6667,,16.6667,16.6667,23.0769,46.1538,33.3333,15.3846,13.3333,29.4118,23.5294,25,16.6667,20,18.75,10
"Whispering Hills","Milwaukee","WI","Milwaukee","Milwaukee",23.0769,21.4286,33.3333,26.3158,26.3158,23.8095,18.1818,8.3333,8,4.1667,4.1667,,,5.5556,6.6667,7.1429,5.5556,19.0476,22.2222,21.2121,17.1429,14.7059,10.7143,15.3846,14.8148,12.5,13.6364,9.5238,11.1111,12,14.2857,4.5455,5.5556,6.25,6.6667,14.2857,,,,,27.2727,18.1818,,21.4286,33.3333,30.7692,36.3636,36.3636,,,,,,18.1818,27.2727,36.3636,36.3636,,
"Windsor Park","Garland","TX","Dallas-Fort Worth","Dallas",18.1818,,8.3333,,,,8.3333,27.2727,15.3846,,7.1429,11.7647,10.5263,9.0909,13.0435,12.5,20.8333,13.0435,12.5,8.3333,13.0435,15,9.5238,,,,,,,,15.3846,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northbridge","Columbus","OH","Columbus","Franklin",,,,,,7.6923,30.7692,35.7143,16.6667,16.6667,18.1818,,,,,,,15.3846,23.0769,41.6667,33.3333,23.0769,27.2727,7.6923,6.6667,7.6923,23.0769,21.4286,8.3333,8.3333,13.0435,5,5.2632,,,,,,7.6923,7.6923,,,,,,,,,,,,,,,,,,,
"Glen Oaks Ridge","Sarasota","FL","Sarasota","Sarasota",13.6364,21.7391,16,24.1379,19.3548,15.625,13.5135,14.6341,12.5,12.5,7.3171,10.8108,11.4286,11.1111,8.5714,18.1818,9.0909,14.2857,20,20.8333,10,5.2632,6.6667,,,,5.8824,6.25,,21.0526,20,31.25,42.8571,12.5,8.3333,16.6667,,18.1818,7.1429,16.6667,14.2857,11.1111,16.6667,10,11.1111,6.6667,18.1818,,9.0909,8.3333,8.3333,16.6667,11.1111,6.25,4.1667,18.5185,25,28.5714,23.8095
"Gilbert and Ray Estates","Gilbert","AZ","Phoenix","Maricopa",,,,,,,,,,,18.1818,7.6923,,11.7647,11.7647,23.5294,11.7647,5.8824,,5.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chandlers Landing","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,
"Raintree","Lakeland","FL","Lakeland","Polk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Avondale","Sarasota","FL","Sarasota","Sarasota",,,,,,,,,8.3333,16.6667,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3636,18.1818,,,,
"Kresson","Baltimore","MD","Baltimore","Baltimore City",9.0909,,,,,,13.3333,21.4286,7.1429,14.2857,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tristan","Chandler","AZ","Phoenix","Maricopa",,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cobblestone","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,16.6667,18.1818,27.2727,18.1818,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morningside Terrace","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,,,,,,,,,,,9.0909,,25,15.3846,16.6667,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Park Hill","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,27.2727,,,,16.6667,18.1818,18.1818,,,,,,,,27.2727,,18.1818,,
"Sheffield Village","Oakland","CA","San Francisco","Alameda",,,,8.3333,,,,6.6667,6.25,,,7.6923,,16.6667,8.6957,4.3478,4,4.5455,4.3478,10,6.25,5.5556,11.1111,11.1111,10,14.2857,,5.2632,,7.1429,,,5.8824,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,
"Rivo Alto Island","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",14.2857,23.0769,23.0769,13.3333,18.75,20,6.6667,6.6667,7.6923,,7.1429,,5.2632,4.7619,,8.6957,4.7619,12.5,6.25,11.1111,5.2632,10,4.5455,8.6957,18.1818,13.0435,5.5556,8.6957,3.8462,,,6.6667,7.1429,,,,4.5455,,5.2632,5.2632,,,,9.0909,,,,,,,,,,,,,,,
"Champions Springs-Sundance at Stone Oak-Stone Oak","San Antonio","TX","San Antonio","Bexar",9.0909,,7.1429,14.2857,17.6471,22.2222,13.6364,13.0435,9.5238,13.6364,8.6957,14.2857,19.0476,25,15.3846,14.8148,15.625,12.1212,9.0909,18.5185,7.6923,10,11.1111,14.2857,,5.8824,11.7647,6.6667,,,5.8824,12.5,18.75,14.2857,,,,,,11.7647,11.1111,5.2632,16.6667,,,14.2857,,,,,,,16.6667,33.3333,45.4545,54.5455,,,7.6923
"St. Casimir","South Bend","IN","South Bend","Saint Joseph",16.6667,,,,,,,,,14.2857,12.5,18.75,17.6471,,,,,,,,,,,,,,9.0909,9.0909,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sherman Terrace Condominum","Town of Madison","WI","Madison","Dane",6.25,10.5263,10,10.5263,11.1111,10.5263,5.2632,7.6923,14.2857,18.1818,18.1818,27.2727,,,,,,,,7.1429,,7.6923,14.2857,7.1429,18.75,11.7647,16.6667,15.7895,13.6364,9.5238,13.3333,21.4286,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castille","Chandler","AZ","Phoenix","Maricopa",,,,,,,,,,,,,,,25,38.4615,23.0769,23.0769,23.0769,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pershing","Orlando","FL","Orlando","Orange",,,,,,,,,,,,,,,,,,,,,,16.6667,10,20.6897,15.3846,9.6774,12.9032,7.6923,6.9767,6.4516,,,,,,,,9.0909,9.0909,,,,,,,,,,,,,9.0909,,,,,,,
"Coors Trail","Albuquerque","NM","Albuquerque","Bernalillo",,,,18.1818,8.3333,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saddlebrook Farms","San Antonio","TX","San Antonio","Bexar",,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hidden Forest","Garland","TX","Dallas-Fort Worth","Dallas",,,,45.4545,,,,,,,,,,,,,,,8.3333,8.3333,16.6667,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Historic Gardens","San Antonio","TX","San Antonio","Bexar",7.6923,8.3333,16.6667,7.6923,7.6923,,,,25,9.0909,,9.0909,18.1818,7.6923,8.3333,7.6923,7.6923,,,,,,,,,,,,11.7647,9.0909,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dugger Heights","Nashville","TN","Nashville","Davidson",,,,,,,,,,,,,,9.0909,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,
"Di Lido Island","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",21.2121,20,8.8235,5.2632,7.5,7.3171,2.3256,2.2727,2.2222,4.878,2.5641,,2.7027,5.5556,2.9412,,2.9412,3.4483,2.9412,5.4054,2.3256,9.3023,7.3171,9.7561,11.3636,6,2.0408,,2.0833,4.7619,2.381,2.3256,5.7143,3.0303,3.125,6.8966,10.7143,4,3.4483,3.4483,3.7037,3.3333,,4,4.7619,5,22.2222,15,16.6667,25,6.6667,14.2857,,5.5556,4.5455,4.7619,,5.2632,
"Schorsch Forest View","Chicago","IL","Chicago","Cook",13.7931,19.3548,19.3548,18.5185,14.2857,17.2414,16.129,12.1212,10.5263,10.5263,14.2857,8.8235,9.0909,10.2564,8.6957,16.9811,20.3704,14.8148,17.6471,10.4167,10.6383,6.6667,4.6512,5.1282,,,2.7778,7.5,17.9487,21.0526,20.5128,20.5128,23.0769,20.5128,9.0909,3.8462,11.1111,14.2857,21.0526,28.5714,23.8095,8.6957,15.7895,15,22.2222,6.25,,6.6667,15.3846,14.2857,18.75,25,23.8095,28.5714,24,16.6667,25,22.2222,17.3913
"McAfee Heights","Mesa","AZ","Phoenix","Maricopa",,,,8.3333,9.0909,16.6667,14.2857,13.3333,6.25,6.6667,26.6667,31.25,26.6667,31.25,25,26.6667,17.6471,12.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,7.6923
"Lortondale","Tulsa","OK","Tulsa","Tulsa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3636,,,,
"Park Walk","Charlotte","NC","Charlotte","Mecklenburg",20.8333,23.0769,23.0769,28.125,26.6667,27.7778,25.7143,25.641,31.4286,21.2121,29.4118,19.3548,34.6154,14.8148,14.8148,14.2857,6.6667,11.5385,3.8462,3.125,11.4286,15.7895,33.3333,25,25,2.8571,5.8824,5.4054,8.1081,21.2121,13.8889,18.1818,19.3548,11.5385,9.0909,4.3478,5.2632,10.5263,14.2857,9.0909,12.5,3.8462,14.8148,15.3846,31.8182,27.7778,25,8.3333,,,4.5455,16,9.6774,20,20,16.6667,14.2857,13.7931,7.6923
"Jade Oaks","San Antonio","TX","San Antonio","Bexar",25,21.0526,28.5714,23.8095,25,9.5238,4.7619,5.2632,7.1429,14.2857,7.6923,7.6923,,15.3846,13.3333,14.2857,17.6471,22.2222,15,15,26.3158,18.75,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Forest Glen","Boulder","CO","Boulder","Boulder",,,,,,,18.1818,27.2727,,,,,,,,,33.3333,30.7692,33.3333,,36.3636,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lincolnshire Community","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,18.1818,27.2727,23.0769,16.6667,16.6667,,,,,,,,,8.3333,16.6667,8.3333,8.3333,14.2857,33.3333,25,21.4286,15.3846,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fincher Farms","Gilbert","AZ","Phoenix","Maricopa",12.9032,17.2414,6.4516,3.3333,3.5714,3.3333,11.7647,13.8889,16.6667,14.7059,8.3333,5.2632,8.3333,5.5556,12.9032,9.0909,9.6774,9.0909,6.25,6.0606,6.25,13.3333,3.125,6.8966,6.25,6.0606,6.25,7.1429,3.3333,3.4483,,,,,,7.1429,,,6.25,4.5455,10,10.5263,16.6667,37.5,47.0588,37.5,21.0526,26.3158,18.75,11.7647,31.5789,28.5714,19.0476,20.8333,22.7273,20,21.0526,14.2857,9.0909
"Country Lane","Gilbert","AZ","Phoenix","Maricopa",,,,,,,,,,,,,,18.1818,18.1818,,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Park State East","Fort Wayne","IN","Fort Wayne","Allen",,,,,,7.6923,13.3333,13.3333,12.9032,10,2.9412,3.2258,3.3333,3.2258,7.1429,7.6923,7.6923,8.6957,4.7619,4.3478,8.6957,4.3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Calhoun Place","Fort Wayne","IN","Fort Wayne","Allen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,18.1818,6.6667,6.6667,,9.0909,9.0909,,8.3333,,,,,
"Summerfield South","Tulsa","OK","Tulsa","Tulsa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,18.1818,8.3333,,,,,,,,,,,,
"Oakbrook Village","Columbia","SC","Columbia","Richland",,,,,,,,,,,,,,,,,,,,,18.1818,7.6923,,,,8.3333,,8.3333,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hills of Firewheel","Garland","TX","Dallas-Fort Worth","Dallas",,18.1818,23.0769,26.6667,31.25,22.2222,15,26.3158,16.6667,5.8824,,,,,,,,,,,,,,,,,,41.6667,21.4286,21.4286,14.2857,15.3846,18.1818,,,,,,,,,,,,,,,8.3333,61.5385,66.6667,33.3333,31.25,10,6.25,5.5556,10.5263,11.7647,6.6667,16.6667
"Sienna Heights","Chandler","AZ","Phoenix","Maricopa",,,,,,,,,,,9.0909,,,,,,,,8.3333,,,,8.3333,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Las Lomas-Stone Oak","San Antonio","TX","San Antonio","Bexar",,,16.6667,21.4286,14.2857,15.3846,16.6667,,27.2727,23.0769,,,5.8824,12.5,16.6667,20,27.7778,25,35.2941,26.6667,23.0769,,15.3846,33.3333,30.7692,18.75,5.8824,13.6364,21.7391,25,16.6667,5.8824,7.1429,9.0909,,,,,,,,18.1818,,,,,,,,,,,7.6923,33.3333,28.5714,23.0769,18.1818,,
"Woodland Lake","Fort Wayne","IN","Fort Wayne","Allen",11.1111,18.75,35.7143,25,20,21.4286,20,28.5714,33.3333,27.2727,18.1818,,,,,,,8.3333,16.6667,,,,,,,,18.1818,36.3636,36.3636,18.1818,27.2727,27.2727,,,,,,,,16.6667,25,27.2727,27.2727,27.2727,27.2727,,,,,,,,,,,,,,
"Lincoln Park","Columbia","SC","Columbia","Richland",,,9.0909,,,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,16.6667,15.3846,7.6923,,,
"Lake Ridge","Sarasota","FL","Sarasota","Sarasota",,,,,,,,8.3333,,,,,,,,,,,6.6667,6.6667,14.2857,7.1429,,,,,,7.6923,7.1429,14.2857,14.2857,21.4286,14.2857,15.3846,,,,,,,,,,,,,,,,,,,,,,,,,
"Hillsboro Station","Nashville","TN","Nashville","Davidson",11.1111,12,16.129,12.5,28.5714,26.4706,19.3548,24.1379,14.2857,13.0435,14.2857,5.5556,5.5556,14.2857,7.1429,,,15.3846,18.1818,,,,,,,,,,,,,,,,,,9.0909,9.0909,,,,,,,,,,,,,,25,13.3333,,,,,,
"Quail Creek","San Antonio","TX","San Antonio","Bexar",,,,,27.2727,,,,,9.0909,,,,,9.0909,36.3636,45.4545,38.4615,33.3333,15.3846,20,21.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Landmark-Countryside Homeowners Assoc","Clearwater","FL","Tampa","Pinellas",,,,,,,,,,,,,,,,,25,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woodhurst","Fort Wayne","IN","Fort Wayne","Allen",,,8.3333,14.2857,,16.6667,16.6667,23.5294,15,16.6667,11.7647,11.1111,11.7647,21.4286,14.2857,15.3846,6.6667,6.6667,6.6667,,14.2857,,,,18.1818,,8.3333,,28.5714,28.5714,13.3333,28.5714,30.7692,33.3333,,,,,,,,,,45.4545,46.1538,33.3333,12.5,5.5556,5.5556,21.4286,33.3333,25,14.2857,14.2857,27.2727,8.3333,19.0476,17.3913,19.0476
"Poinsettia Park","Sarasota","FL","Sarasota","Sarasota",,,,,,,,,,,,,,,,9.0909,9.0909,,27.2727,9.0909,,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mesa Madrid","Mesa","AZ","Phoenix","Maricopa",,33.3333,11.7647,14.2857,16.6667,7.6923,4.1667,12.5,11.1111,8,3.7037,9.6774,6.25,11.7647,22.5806,29.0323,23.3333,20,18.1818,10,,,,,,,,,,,,,5.8824,12.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,
"Montecito","Mesa","AZ","Phoenix","Maricopa",,,,,,,,,,,,,16.6667,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,63.6364,,,,
"South Fork","Anchorage","AK","Anchorage","Anchorage",13.6364,21.4286,16.6667,25,21.2121,25.7143,23.6842,20,16.6667,19.4444,12.9032,6.8966,11.1111,10.7143,10.3448,14.2857,12.1212,19.4444,31.5789,23.0769,23.0769,25,14.2857,13.7931,10,6.6667,14.2857,18.4211,28.2051,31.8182,31.25,36.3636,34.1463,20.5128,10.2564,10.8108,11.4286,16.6667,17.1429,11.4286,17.9487,17.7778,18.6047,30,17.0732,7.8947,12.1212,14.2857,18.1818,22.7273,26.087,17.1429,21.6216,28.9474,31.7073,19.0476,17.9487,24.2424,21.4286
"Battlefield","Nashville","TN","Nashville","Davidson",,,,,,,,,,,,,,,,,,,25,7.1429,35.7143,35.7143,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shadow Ridge","Tulsa","OK","Tulsa","Tulsa",,,33.3333,23.0769,26.6667,25,5.2632,27.2727,26.9231,28.5714,28,25,22.7273,16.6667,14.2857,17.8571,16.6667,18.5185,28,20,14.8148,4,,17.3913,15.3846,3.8462,3.7037,8,4.7619,5.8824,17.6471,16.6667,26.6667,26.6667,30.7692,6.6667,15.3846,7.1429,6.6667,5.5556,10.5263,15.7895,21.4286,,,,,,,,,30.7692,29.4118,50,50,46.1538,15.3846,23.0769,16.6667
"College Park","Gilbert","AZ","Phoenix","Maricopa",,,,,,,,,,,,,,,,9.0909,18.1818,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Granny White","Nashville","TN","Nashville","Davidson",21.4286,15.3846,7.6923,20,28.5714,35.7143,28.5714,42.8571,23.0769,14.2857,21.4286,,,7.6923,,11.7647,17.6471,17.6471,25,21.4286,8.3333,,12.5,16.6667,,27.2727,7.6923,7.1429,5.8824,5.5556,6.25,6.6667,7.1429,,,,,,,,,,,,,,,,,,,,18.1818,6.6667,23.0769,,,,
"Kern Valley Meadows","Fort Wayne","IN","Fort Wayne","Allen",,,,18.1818,18.1818,18.1818,,,,,,,,,,,,,,,,,9.0909,,,,,9.0909,,15.3846,23.0769,21.4286,31.25,25,26.6667,28.5714,23.0769,7.6923,8.3333,16.6667,18.1818,8.3333,23.0769,25,,,,,,,9.0909,,16.6667,16.6667,21.4286,23.0769,18.1818,,
"Tuscany","Bakersfield","CA","Bakersfield","Kern",11.1111,4.7619,5,5.5556,,,5.2632,11.1111,18.75,28.5714,14.2857,,,15.3846,12.5,5.5556,5.5556,,,4.1667,4.5455,4.1667,,6.25,5.8824,9.0909,9.5238,,,5.8824,5.8824,,4.7619,10.5263,5.2632,10,,,,7.6923,15.3846,,,,,,,,,,18.1818,21.4286,13.3333,23.8095,33.3333,33.3333,26.3158,17.6471,8.3333
"Southern Woods Estates","Tulsa","OK","Tulsa","Tulsa",,,,,,,,,,,,,,,8.3333,16.6667,23.0769,23.0769,15.3846,23.0769,,,,9.0909,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Trails of Marine Creek","Fort Worth","TX","Dallas-Fort Worth","Tarrant",14.2857,21.0526,23.5294,21.0526,17.6471,21.0526,38.8889,30,47.3684,30,30.4348,25,11.7647,7.1429,18.75,18.75,17.6471,17.6471,26.6667,17.6471,6.6667,13.3333,7.1429,7.1429,,,,9.0909,9.0909,33.3333,38.4615,23.0769,23.0769,18.1818,,,,,,,,30.7692,38.4615,15.3846,,,,,,,,,,,,,,,
"Birch Park Finger Sts.","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",6.0606,6.0606,8.1081,10,9.0909,6.1224,6.1224,15.3846,15.3846,16.3636,15.7895,7.1429,5.2632,12.2807,13.1148,10,11.2903,10.3448,13.1148,15.2542,6.0606,4.6154,1.5873,6.5574,7.8431,14.8936,13.6364,4.3478,2.381,2.5,3.125,6.6667,6.25,6.8966,6.6667,6.4516,13.6364,6.4516,5.5556,2.7778,,,,3.125,3.7037,7.6923,18.1818,12.5,11.5385,19.0476,9.5238,12.5,15.3846,17.2414,12.9032,6.0606,9.0909,9.6774,13.7931
"Fernleaf","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,8.3333,8.3333,41.6667,42.8571,23.0769,25,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Overton Woods","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,16.6667,14.2857,,6.25,12.5,12.5,6.25,,8.3333,9.0909,,8.3333,25,,,,,,,,27.2727,16.6667,7.1429,14.2857,13.3333,26.6667,31.25,35.7143,46.1538,27.2727,9.0909,,7.6923,15.3846,20,23.0769,16.6667,8.3333,,,,,,,,,,,,,,27.2727,9.0909,
"Woodlawn West","Nashville","TN","Nashville","Davidson",16.6667,41.6667,50,46.1538,15.3846,15.3846,,,18.1818,,8.3333,9.0909,,,,,,,,,,,9.0909,9.0909,18.1818,33.3333,25,7.6923,7.6923,15.3846,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,18.1818,18.1818,
