"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Queens Village","NY","New York","Queens","New York",122,408400,0.00368640943720816,0.0212553138284571,0.0621586475942783,0.022220684938435,0.0176938801051436,"2007-05","2007-Q2",471700,-0.134195463218147,"2005-12"
2014-12-31,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",123,179600,-0.000556483027267668,-0.0142700329308452,0.0858524788391778,0.0280492408561923,-0.0207507216340425,"2007-05","2007-Q2",333500,-0.461469265367316,"2004-01"
2014-12-31,"Hoover","CA","Fresno","Fresno","Fresno",124,173800,0.00115207373271889,0.00812064965197216,0.091023226616447,0.0305800138588153,-0.0248805989286702,"2006-02","2006-Q1",281300,-0.382154283682901,"2004-02"
2014-12-31,"Bay Ridge","NY","New York","Kings","New York",125,746600,0.00187869028448739,0.0133007600434311,0.0268188694815019,0.0597732706101595,0.0474787924972759,"2014-12","2014-Q4",746600,0,"2014-12"
2014-12-31,"Lake View","IL","Chicago","Cook","Chicago",126,336600,0.00148765248437965,0.0044762757385855,0.0353737311596432,0.00494476603913241,-0.000118757807298864,"2006-12","2006-Q4",362700,-0.0719602977667494,"2004-12"
2014-12-31,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",127,206900,0.00926829268292683,0.0247647350173353,0.122017353579176,0.0655825595454758,-0.0422214525186038,"2006-02","2006-Q1",334600,-0.381649731022116,"2003-12"
2014-12-31,"Casas Adobes","AZ","Tucson","Pima","Tucson",128,181500,0.0033167495854063,0.0105790645879733,0.0371428571428571,-0.00542037355000247,-0.00340637639790908,"2006-04","2006-Q2",266900,-0.319970026227051,"2004-11"
2014-12-31,"Northeast Anaheim","CA","Los Angeles","Orange","Anaheim",129,501200,0.00280112044817927,0.0112994350282486,0.0513950073421439,0.0526961928056051,-0.00549651672978235,"2006-06","2006-Q2",614100,-0.183846279107637,"2004-09"
2014-12-31,"Englewood","IL","Chicago","Cook","Chicago",130,90700,-0.0022002200220022,-0.00765864332603939,-0.050261780104712,-0.0453674189026485,-0.0184809965435526,"2007-06","2007-Q2",139600,-0.350286532951289,"2003-03"
2014-12-31,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",131,204500,0.0068931560807484,0.0209685471792312,0.10302049622438,0.0632401363894604,-0.0423110181539446,"2006-03","2006-Q1",334200,-0.388090963494913,"2003-12"
2014-12-31,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",132,523900,0.00808158553011353,0.0278595252109084,0.131289138415029,0.0903197935192226,0.00908458168094706,"2007-02","2007-Q1",578200,-0.0939121411276375,"2005-06"
2014-12-31,"Granada Hills","CA","Los Angeles","Los Angeles","Los Angeles",133,532200,0.00795454545454545,0.0232647567775428,0.0725513905683192,0.050702743540054,0.00159220886765654,"2006-03","2006-Q1",627500,-0.151872509960159,"2005-03"
2014-12-31,"Gresham","IL","Chicago","Cook","Chicago",134,117300,-0.00255102040816327,-0.0151133501259446,-0.0463414634146341,-0.0168462886993146,-0.0136630674361462,"2007-11","2007-Q4",167200,-0.298444976076555,"2003-07"
2014-12-31,"Valencia","CA","Los Angeles","Los Angeles","Santa Clarita",135,489300,0.00616903146206046,0.0168329177057357,0.0706783369803063,0.0332888539898666,-0.00105657670611781,"2006-04","2006-Q2",587500,-0.167148936170213,"2004-11"
2014-12-31,"Michael Way","NV","Las Vegas","Clark","Las Vegas",136,134500,0.00749063670411985,0.0212604403948367,0.129303106633081,0.0883016188475336,-0.0423840892834733,"2006-05","2006-Q2",250500,-0.463073852295409,"2003-05"
2014-12-31,"Woodside","NY","New York","Queens","New York",137,559800,0.000715051841258491,0.00502692998204668,0.017078488372093,0.0209392906583339,0.0271852314760075,"2007-11","2007-Q4",588000,-0.0479591836734694,"2006-09"
2014-12-31,"Mclane","CA","Fresno","Fresno","Fresno",138,143500,0.0105633802816901,0.0279369627507163,0.100460122699387,0.0395535956415474,-0.0307957947807449,"2006-05","2006-Q2",252200,-0.431007137192704,"2003-12"
2014-12-31,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",139,706700,0.00355012780460097,0.00985995998856816,0.0949798574527425,0.0722512555053556,0.0179365129414752,"2014-12","2014-Q4",706700,0,"2014-12"
2014-12-31,"Highland Park","CA","Los Angeles","Los Angeles","Los Angeles",140,549300,0.0125345622119816,0.0381780381780382,0.0785391714117416,0.0881212594662237,0.0295050697367425,"2014-12","2014-Q4",549300,0,"2014-12"
2014-12-31,"Bayside","NY","New York","Queens","New York",141,723500,0.00249411112650686,0.0157237119191352,0.0704246190264832,0.0262447050740082,0.024475022947374,"2014-12","2014-Q4",723500,0,"2014-12"
2014-12-31,"Brighton Park","IL","Chicago","Cook","Chicago",142,144800,0.00277008310249307,0.0111731843575419,0.0608058608058608,-0.0350733553566264,-0.0272611456672565,"2006-04","2006-Q2",228100,-0.365190705830776,"2002-10"
2014-12-31,"Coney Island","NY","New York","Kings","New York",143,437300,0.00206232813932172,0.00482536764705882,0.0238819948489815,-0.00036548047592877,,"2009-11","2009-Q4",446900,-0.0214813157305885,"2009-10"
2014-12-31,"Southwest Anaheim","CA","Los Angeles","Orange","Anaheim",144,454500,0.00176327970024245,0.00910301953818828,0.0315478892419428,0.0523823906615337,-0.0110666623235198,"2006-09","2006-Q3",601800,-0.244765702891326,"2004-07"
2014-12-31,"University City","CA","San Diego","San Diego","San Diego",145,518500,0.00601474582848273,0.00934397508273311,-0.0407030527289547,0.0221513760875871,-0.00968523857884651,"2005-10","2005-Q4",573100,-0.0952713313557843,"2004-05"
2014-12-31,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",146,278200,0.00833635375135919,0.0261895979343416,0.111022364217252,0.0670604197560352,-0.0323945733609263,"2006-04","2006-Q2",398300,-0.30153150891288,"2004-02"
2014-12-31,"Hamilton Heights","NY","New York","New York","New York",147,610600,-0.00440241317462906,0.0181757545439386,0.0633925461511668,0.0595711276287272,,"2014-11","2014-Q4",613300,-0.00440241317462906,"2014-10"
2014-12-31,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",148,654000,0.00568968168537598,0.0175820756184845,0.0442280057480441,0.0427065472770198,0.00353886365238387,"2014-12","2014-Q4",654000,0,"2014-12"
2014-12-31,"Winnetka","CA","Los Angeles","Los Angeles","Los Angeles",149,452800,0.00332373144249945,0.0136556973360197,0.0508238570433975,0.0606015756651512,0.000442772467138752,"2006-01","2006-Q1",551200,-0.178519593613933,"2005-01"
2014-12-31,"Sunnyside","NY","New York","Queens","New York",150,604500,0.00632595305476944,0.0329801777170198,0.0937217296906097,0.0727016216921759,0.0485707802899114,"2014-12","2014-Q4",604500,0,"2014-12"
2014-12-31,"Mid City West","CA","Los Angeles","Los Angeles","Los Angeles",151,1225000,0.00789863419450387,0.0317527162469469,0.0216847372810676,0.0602529116510191,0.0315972200858083,"2014-12","2014-Q4",1225000,0,"2014-12"
2014-12-31,"Brighton","MA","Boston","Suffolk","Boston",152,328900,0.00642594859241126,0.0220633934120572,0.0474522292993631,0.0443882724455593,0.0171018427903888,"2014-12","2014-Q4",328900,0,"2014-12"
2014-12-31,"Greenville","NJ","New York","Hudson","Jersey City",153,222200,0.00497512437810945,0.0169336384439359,0.0263279445727483,-0.0295096753813493,-0.019440985214322,"2007-06","2007-Q2",357300,-0.378113630002799,"2004-01"
2014-12-31,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",154,217500,0.0125698324022346,0.0406698564593301,0.161238654564869,0.0346941317285319,-0.0141053889762013,"2007-01","2007-Q1",363600,-0.401815181518152,"2004-05"
2014-12-31,"Woodland Hills","CA","Los Angeles","Los Angeles","Los Angeles",155,715900,0.0051951698960966,0.0157491486946652,0.0509395184967704,0.0422119110854113,0.00578097754128115,"2006-10","2006-Q4",806100,-0.111896786999132,"2005-05"
2014-12-31,"El Sereno","CA","Los Angeles","Los Angeles","Los Angeles",156,381700,0.00526731630234395,0.0127354736004245,0.0130042462845011,0.0469180628524628,0.00665596420214931,"2007-04","2007-Q2",463000,-0.175593952483801,"2005-05"
2014-12-31,"South Shore","IL","Chicago","Cook","Chicago",157,123900,-0.00721153846153846,-0.0135350318471338,0.0517826825127335,-0.033745061207236,-0.0160768577565561,"2007-08","2007-Q3",169100,-0.267297457125961,"2003-05"
2014-12-31,"Palms","CA","Los Angeles","Los Angeles","Los Angeles",158,781700,0.00877532584849658,0.0235694644493911,0.0338579552969184,0.0437966938133361,0.0196136954580275,"2014-12","2014-Q4",781700,0,"2014-12"
2014-12-31,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",159,1170800,0.011752506049084,0.0355563417654343,0.138467522364839,0.0699395654526922,0.0327698835725243,"2014-12","2014-Q4",1170800,0,"2014-12"
2014-12-31,"Desert View","AZ","Phoenix","Maricopa","Phoenix",160,356500,0.00422535211267606,0.0127840909090909,0.0156695156695157,0.0522906943632175,0.0103558244598221,"2006-02","2006-Q1",458900,-0.223142296796688,"2005-03"
2014-12-31,"Portage Park","IL","Chicago","Cook","Chicago",161,245300,0.00368248772504092,0.0148944973107158,0.0451640391989774,-0.00426609250347676,-0.0223140626600073,"2007-01","2007-Q1",348200,-0.295519816197588,"2002-09"
2014-12-31,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",162,280200,0.00502152080344333,0.0166908563134978,0.041635687732342,0.0160950611893518,0.013349732657455,"2014-12","2014-Q4",280200,0,"2014-12"
2014-12-31,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",163,86600,0.0188235294117647,0.0638820638820639,0.13202614379085,-0.0124538637043548,0.0351558522474595,"2010-05","2010-Q2",95100,-0.0893796004206099,"2009-01"
2014-12-31,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",164,235700,0.00212585034013605,-0.000424088210347752,0.0107204116638079,-0.00795263738405183,0.0127268131570417,"2007-05","2007-Q2",266500,-0.115572232645403,"2005-07"
2014-12-31,"Rego Park","NY","New York","Queens","New York",165,606500,0.00148612945838837,0.0106648891851358,0.0861389684813754,0.0282653553624252,0.0289543826264096,"2014-12","2014-Q4",606500,0,"2014-12"
2014-12-31,"Carmel Valley","CA","San Diego","San Diego","San Diego",166,892000,0.00870745222209657,0.0236401193481754,0.0301420487354198,0.0360061945406169,0.0071209020929357,"2014-03","2014-Q1",896000,-0.00446428571428571,"2014-03"
2014-12-31,"West Adams","CA","Los Angeles","Los Angeles","Los Angeles",167,513500,0.0084446190102121,0.0334071241698531,0.259504537650233,0.07541093055488,0.0230143224717025,"2007-04","2007-Q2",577100,-0.110206203430948,"2005-12"
2014-12-31,"Jefferson Park","IL","Chicago","Cook","Chicago",168,260700,0.00539915156189742,0.0199530516431925,0.0835411471321696,0.00107750577164678,-0.0181171616486273,"2006-03","2006-Q1",353300,-0.262100198131899,"2003-03"
2014-12-31,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",169,92900,0.00759219088937093,0.0130861504907306,0.00978260869565217,-0.0169693922179153,-0.0458872697614507,"2007-06","2007-Q2",228000,-0.592543859649123,"2002-10"
2014-12-31,"Kew Gardens Hills","NY","New York","Queens","New York",170,594100,0.00320837554880108,0.0157291844759788,0.0704504504504505,0.0409426098250376,0.0288344270130412,"2014-12","2014-Q4",594100,0,"2014-12"
2014-12-31,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",171,207000,0.00926377376889322,0.0308764940239044,0.138613861386139,0.0934941703678112,-0.0357492524664279,"2006-01","2006-Q1",344200,-0.398605461940732,"2003-06"
2014-12-31,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",172,529300,0.00876691442729179,0.0220119714230546,0.0317738791423002,0.0430122843206975,0.00127471433629567,"2014-12","2014-Q4",529300,0,"2014-12"
2014-12-31,"Canyon Country","CA","Los Angeles","Los Angeles","Santa Clarita",173,404900,0.0037183936539415,0.011744127936032,0.0805978115825994,0.0487795113503506,-0.00659549267489323,"2006-05","2006-Q2",526300,-0.2306669200076,"2004-07"
2014-12-31,"Newhall","CA","Los Angeles","Los Angeles","Santa Clarita",174,434400,0.00835654596100279,0.023321554770318,0.0854572713643178,0.0477707607707545,-0.00361049724435303,"2006-06","2006-Q2",542000,-0.198523985239852,"2004-09"
2014-12-31,"Anaheim Hills","CA","Los Angeles","Orange","Anaheim",175,684400,0.00293083235638921,0.00869565217391304,0.0198182089107436,0.033763847565484,-0.0021371412869573,"2006-04","2006-Q2",801800,-0.146420553754053,"2004-09"
2014-12-31,"Humboldt Park","IL","Chicago","Cook","Chicago",176,178000,0.0084985835694051,0.0235767682576193,0.0520094562647754,-0.0196812758654586,-0.019299609370274,"2006-05","2006-Q2",251000,-0.290836653386454,"2003-04"
2014-12-31,"Ocean Parkway","NY","New York","Kings","New York",177,801400,0.00162479690038745,0.000624297665126732,0.097056810403833,0.0441843102348902,0.0380601232041731,"2014-12","2014-Q4",801400,0,"2014-12"
2014-12-31,"Southeast Anaheim","CA","Los Angeles","Orange","Anaheim",178,456600,0.00153542443518315,0.0070577856197618,0.0576789437109104,0.0479911932860884,-0.0103180587721919,"2007-02","2007-Q1",604100,-0.244164873365337,"2004-07"
2014-12-31,"Montbello","CO","Denver","Denver","Denver",179,182200,0.017877094972067,0.055008685581934,0.216288384512684,0.106394825727644,0.00244755656273377,"2014-12","2014-Q4",182200,0,"2014-12"
2014-12-31,"Parkchester","NY","New York","Bronx","New York",180,100100,-0.00989119683481701,-0.0281553398058252,-0.114942528735632,-0.0278775918992961,,"2009-08","2009-Q3",119200,-0.160234899328859,
2014-12-31,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",181,157400,0.000635727908455181,0.00446713465220166,0.0341655716162943,0.00191694698209188,-0.00679137504631355,"2006-04","2006-Q2",174400,-0.0974770642201835,"2001-12"
2014-12-31,"Frankford","PA","Philadelphia","Philadelphia","Philadelphia",182,71600,0.0199430199430199,0.0607407407407407,0.15670436187399,-0.0128936794628555,0.0174935224432231,"2007-09","2007-Q3",86800,-0.175115207373272,"2005-10"
2014-12-31,"East Boston","MA","Boston","Suffolk","Boston",183,311200,0.0140110785272076,0.0404546974256102,0.0953889475536783,0.076063470853371,0.0151328959615367,"2014-12","2014-Q4",311200,0,"2014-12"
2014-12-31,"Harbor Gateway","CA","Los Angeles","Los Angeles","Los Angeles",184,410900,0.00390911311996091,0.0163245115013604,0.0689386056191467,0.0372079775385956,-0.00111265438118913,"2006-08","2006-Q3",522600,-0.213738997321087,"2004-12"
2014-12-31,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",185,56300,-0.00353982300884956,0.00177935943060498,-0.012280701754386,-0.0256161590522223,-0.0304475612580009,"2007-05","2007-Q2",81700,-0.310893512851897,"1996-05"
2014-12-31,"Mar Vista","CA","Los Angeles","Los Angeles","Los Angeles",186,1080400,0.0155089764075571,0.0462909161340306,0.113814432989691,0.0690331436695277,0.0331422791021052,"2014-12","2014-Q4",1080400,0,"2014-12"
2014-12-31,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",187,300700,0.00501336898395722,0.0172530446549391,0.0632956152758133,0.0547030227050456,-0.00102512421751788,"2007-02","2007-Q1",439500,-0.315813424345848,"2004-12"
2014-12-31,"Back of the Yards","IL","Chicago","Cook","Chicago",188,98900,0.00508130081300813,0.0174897119341564,-0.0661000944287063,-0.0656731936544196,-0.0295537133089593,"2007-11","2007-Q4",156500,-0.368051118210863,"2002-07"
2014-12-31,"Watts","CA","Los Angeles","Los Angeles","Los Angeles",189,255300,0.00829383886255924,0.0248896025692493,0.18578727357176,0.117182541351283,0.00674583039327414,"2006-10","2006-Q4",390100,-0.345552422455781,"2005-03"
2014-12-31,"South End","WA","Seattle","Pierce","Tacoma",190,161400,0.0112781954887218,0.0346153846153846,0.0724252491694352,-0.00584408184625929,0.000248169874187854,"2007-05","2007-Q2",213300,-0.243319268635724,"2005-01"
2014-12-31,"Mid Wilshire","CA","Los Angeles","Los Angeles","Los Angeles",191,1385900,0.0220501474926254,0.0619109646770362,0.150506392163374,0.0841043682023441,0.0451428930088871,"2014-12","2014-Q4",1385900,0,"2014-12"
2014-12-31,"Bayside","VA","Virginia Beach","Virginia Beach City","Virginia Beach",192,204500,0.0039273441335297,0.0128776622090144,0.0385982732351447,-0.00745852476622277,0.0146613206015689,"2007-08","2007-Q3",229400,-0.108544027898867,"2005-09"
2014-12-31,"Lawncrest","PA","Philadelphia","Philadelphia","Philadelphia",193,93900,0.00427807486631016,0.0162337662337662,0.0550561797752809,-0.0204130912646058,0.00789336610072922,"2007-08","2007-Q3",117200,-0.198805460750853,"2005-04"
2014-12-31,"Gage Park","IL","Chicago","Cook","Chicago",194,108800,0.00276497695852535,0.0055452865064695,-0.0604490500863558,-0.0368967822409878,-0.0519048683034861,"2006-09","2006-Q3",222100,-0.510130571814498,"2000-09"
2014-12-31,"Studio City","CA","Los Angeles","Los Angeles","Los Angeles",195,1000300,0.0150177574835109,0.0436098069900887,0.0877555458895172,0.0592309005644223,0.0248208325987924,"2014-12","2014-Q4",1000300,0,"2014-12"
2014-12-31,"North Ironbound","NJ","New York","Essex","Newark",196,261200,0.00849420849420849,0.0239121912975304,0.0878800499791753,-0.0344234346167129,-0.0382025645351349,"2007-03","2007-Q1",468500,-0.44247598719317,"2002-07"
2014-12-31,"Crenshaw","CA","Los Angeles","Los Angeles","Los Angeles",197,462000,-0.00108108108108108,0.00238663484486874,0.0178453403833444,0.0519772261997959,0.00432175462519324,"2007-03","2007-Q1",575100,-0.196661450182577,"2005-04"
2014-12-31,"Cragin","IL","Chicago","Cook","Chicago",198,218200,0.00275735294117647,0.0172494172494173,0.106490872210953,0.0139473266797201,-0.0266611480505653,"2006-11","2006-Q4",333800,-0.346315158777711,"2002-10"
2014-12-31,"North Cheyenne","NV","Las Vegas","Clark","Las Vegas",199,184000,0.00821917808219178,0.0244988864142539,0.124694376528117,0.0673920150192751,-0.0430801580821391,"2006-04","2006-Q2",307600,-0.401820546163849,"2003-11"
